,Unnamed: 0,Unnamed: 0.1,REGISTO,listing_url,first_review,LATITUDE,LONGITUDE,bigOwner
2239,2239,1250,44383.0,https://www.airbnb.com/rooms/23089455,2018-02-26,41.165506,-8.6604224,True
2240,2240,1537,48639.0,https://www.airbnb.com/rooms/22320650,2018-02-26,,,True
2241,2241,2901,63820.0,https://www.airbnb.com/rooms/23123128,2018-02-26,41.16232700000001,-8.644979,True
2242,2242,1398,46343.0,https://www.airbnb.com/rooms/22940051,2018-02-27,41.157731,-8.609127,True
2243,2243,55,12922.0,https://www.airbnb.com/rooms/23303126,2018-02-28,41.1495256,-8.6075908,True
2244,2244,2981,64699.0,https://www.airbnb.com/rooms/23415107,2018-02-28,41.1487167,-8.6074698,True
2245,2245,2925,64132.0,https://www.airbnb.com/rooms/23255101,2018-02-28,41.1546707,-8.595740199999998,False
2246,2246,2964,64620.0,https://www.airbnb.com/rooms/23157118,2018-02-28,41.1493221,-8.6129939,True
2247,2247,3018,65135.0,https://www.airbnb.com/rooms/23301641,2018-02-28,41.1425269,-8.6188062,True
2248,2248,2000,53948.0,https://www.airbnb.com/rooms/23010605,2018-02-28,41.1662997,-8.601655699999998,True
2249,2249,2851,63073.0,https://www.airbnb.com/rooms/22906589,2018-02-28,41.1546506,-8.615438099999999,True
2250,2250,2861,63299.0,https://www.airbnb.com/rooms/22936556,2018-02-28,41.1503366,-8.6083815,True
2251,2251,2876,63444.0,https://www.airbnb.com/rooms/23141083,2018-01-03,41.158876,-8.613700999999999,True
2252,2252,1091,41120.0,https://www.airbnb.com/rooms/16655538,2018-02-03,41.15409260000001,-8.6073886,True
2253,2253,3205,67869.0,https://www.airbnb.com/rooms/23303699,2018-03-03,41.1531974,-8.6033882,True
2254,2254,2962,64618.0,https://www.airbnb.com/rooms/23309547,2018-04-03,41.1508296,-8.599113699999998,True
2255,2255,2758,61630.0,https://www.airbnb.com/rooms/23158025,2018-04-03,41.15676320000001,-8.620859900000001,True
2256,2256,3719,75568.0,https://www.airbnb.com/rooms/22828607,2018-04-03,41.15817070000001,-8.610037,False
2257,2257,2454,58152.0,https://www.airbnb.com/rooms/22453197,2018-05-03,41.1536175,-8.605312300000001,True
2258,2258,2026,54125.0,https://www.airbnb.com/rooms/21762139,2018-05-03,41.15107800000001,-8.605397199999999,True
2259,2259,2041,54261.0,https://www.airbnb.com/rooms/19919363,2018-05-03,41.1522138,-8.6102653,True
2260,2260,2571,59481.0,https://www.airbnb.com/rooms/21726321,2018-05-03,41.14447,-8.613014999999999,True
2261,2261,2913,63993.0,https://www.airbnb.com/rooms/23245503,2018-07-03,41.1654785,-8.619432699999999,True
2262,2262,1485,48320.0,https://www.airbnb.com/rooms/23033835,2018-08-03,41.1579438,-8.6291053,True
2263,2263,48,12482.0,https://www.airbnb.com/rooms/22842808,2018-09-03,41.1444073,-8.6144196,True
2264,2264,1392,46220.0,https://www.airbnb.com/rooms/23587621,2018-11-03,41.1474223,-8.6028248,True
2265,2265,3017,65116.0,https://www.airbnb.com/rooms/23370900,2018-11-03,41.1589914,-8.6055147,False
2266,2266,2516,58828.0,https://www.airbnb.com/rooms/22678829,2018-11-03,41.1466196,-8.6071347,True
2267,2267,2710,60942.0,https://www.airbnb.com/rooms/22808655,2018-11-03,41.1492998,-8.6039235,False
2268,2268,3504,72692.0,https://www.airbnb.com/rooms/21485814,2018-12-03,41.1417683,-8.6111248,False
2269,2269,130,16870.0,https://www.airbnb.com/rooms/18532361,2018-12-03,,,False
2270,2270,901,37717.0,https://www.airbnb.com/rooms/23386904,2018-12-03,41.1547968,-8.609427199999999,True
2271,2271,2465,58388.0,https://www.airbnb.com/rooms/21248799,2018-12-03,,,True
2272,2272,2762,61714.0,https://www.airbnb.com/rooms/22056335,2018-03-13,41.1513216,-8.6498632,True
2273,2273,2709,60924.0,https://www.airbnb.com/rooms/23184109,2018-03-13,41.1468588,-8.6025607,True
2274,2274,2850,63070.0,https://www.airbnb.com/rooms/22942579,2018-03-13,41.14276210000001,-8.613772099999998,False
2275,2275,1921,53129.0,https://www.airbnb.com/rooms/23622810,2018-03-14,41.14522,-8.614268,True
2276,2276,3030,65375.0,https://www.airbnb.com/rooms/23447895,2018-03-14,41.1466277,-8.603271099999999,False
2277,2277,3019,65186.0,https://www.airbnb.com/rooms/23352331,2018-03-16,41.1541901,-8.6023997,True
2278,2278,3084,66142.0,https://www.airbnb.com/rooms/23702088,2018-03-16,41.1622104,-8.6064952,True
2279,2279,3064,65845.0,https://www.airbnb.com/rooms/23647545,2018-03-17,41.1499915,-8.6063744,True
2280,2280,2680,60603.0,https://www.airbnb.com/rooms/23465564,2018-03-17,41.1563415,-8.6118179,True
2281,2281,3085,66152.0,https://www.airbnb.com/rooms/23730139,2018-03-17,41.148077,-8.6055554,False
2282,2282,2719,61100.0,https://www.airbnb.com/rooms/23562797,2018-03-18,41.15216229999999,-8.6119504,True
2283,2283,3037,65530.0,https://www.airbnb.com/rooms/23632541,2018-03-18,41.1572613,-8.611265300000001,False
2284,2284,2563,59323.0,https://www.airbnb.com/rooms/22532557,2018-03-18,41.1497273,-8.589081599999998,False
2285,2285,5090,97516.0,https://www.airbnb.com/rooms/23644659,2018-03-18,41.1524019,-8.6075225,False
2286,2286,2611,59929.0,https://www.airbnb.com/rooms/22060495,2018-03-18,41.1515372,-8.6082892,False
2287,2287,3060,65800.0,https://www.airbnb.com/rooms/23631423,2018-03-18,41.14522,-8.614268,True
2288,2288,1961,53608.0,https://www.airbnb.com/rooms/23531794,2018-03-18,41.14447,-8.613014999999999,True
2289,2289,2379,57241.0,https://www.airbnb.com/rooms/23707648,2018-03-19,41.1435345,-8.6142584,False
2290,2290,1085,40993.0,https://www.airbnb.com/rooms/21333958,2018-03-19,41.150293100000006,-8.6094168,True
2291,2291,2854,63151.0,https://www.airbnb.com/rooms/23760804,2018-03-20,41.1443083,-8.614407,False
2292,2292,3041,65567.0,https://www.airbnb.com/rooms/23541117,2018-03-21,41.1523416,-8.6120585,True
2293,2293,3027,65344.0,https://www.airbnb.com/rooms/22531049,2018-03-23,41.1597636,-8.6379095,True
2294,2294,2970,64667.0,https://www.airbnb.com/rooms/23334360,2018-03-23,41.14489320000001,-8.6047052,False
2295,2295,3097,66376.0,https://www.airbnb.com/rooms/23435015,2018-03-23,,,False
2296,2296,2907,63884.0,https://www.airbnb.com/rooms/23120485,2018-03-24,41.1733845,-8.591515199999998,True
2297,2297,3100,66381.0,https://www.airbnb.com/rooms/23435775,2018-03-24,,,True
2298,2298,3091,66253.0,https://www.airbnb.com/rooms/23665583,2018-03-24,,,True
2299,2299,2908,63886.0,https://www.airbnb.com/rooms/23791100,2018-03-25,,,True
2300,2300,2874,63422.0,https://www.airbnb.com/rooms/23587909,2018-03-25,41.1485339,-8.6075535,True
2301,2301,1465,47401.0,https://www.airbnb.com/rooms/23325683,2018-03-25,41.153064,-8.6048693,True
2302,2302,3047,65581.0,https://www.airbnb.com/rooms/23496149,2018-03-25,41.1536175,-8.605312300000001,False
2303,2303,3092,66336.0,https://www.airbnb.com/rooms/23511677,2018-03-25,41.1634061,-8.6339537,False
2304,2304,257,21248.0,https://www.airbnb.com/rooms/22730244,2018-03-26,41.1500589,-8.6056185,False
2305,2305,3500,72527.0,https://www.airbnb.com/rooms/22624367,2018-03-26,41.1496999,-8.615869199999999,False
2306,2306,2707,60916.0,https://www.airbnb.com/rooms/23658492,2018-03-26,41.1443083,-8.614407,False
2307,2307,10,11018.0,https://www.airbnb.com/rooms/19515397,2018-03-26,,,True
2308,2308,3156,67202.0,https://www.airbnb.com/rooms/23960375,2018-03-27,41.1600527,-8.6351385,True
2309,2309,2544,59169.0,https://www.airbnb.com/rooms/21639728,2018-03-27,,,True
2310,2310,3132,66628.0,https://www.airbnb.com/rooms/23746850,2018-03-27,41.1431515,-8.617624099999999,True
2311,2311,449,27876.0,https://www.airbnb.com/rooms/23725384,2018-03-27,41.1526674,-8.6217616,False
2312,2312,304,23110.0,https://www.airbnb.com/rooms/23627522,2018-03-27,41.14958970000001,-8.5962858,True
2313,2313,3222,67972.0,https://www.airbnb.com/rooms/23969643,2018-03-28,41.1614438,-8.632144699999998,True
2314,2314,3086,66160.0,https://www.airbnb.com/rooms/23429451,2018-03-28,41.1443424,-8.6034003,True
2315,2315,2549,59220.0,https://www.airbnb.com/rooms/21695875,2018-03-28,41.1541533,-8.6118766,True
2316,2316,3162,67279.0,https://www.airbnb.com/rooms/24013307,2018-03-28,41.1555308,-8.607743300000001,True
2317,2317,2266,55657.0,https://www.airbnb.com/rooms/23366009,2018-03-28,41.1496999,-8.615869199999999,True
2318,2318,3096,66375.0,https://www.airbnb.com/rooms/23436048,2018-03-28,,,False
2319,2319,3003,64980.0,https://www.airbnb.com/rooms/23501050,2018-03-29,41.1425269,-8.6188062,False
2320,2320,2245,55431.0,https://www.airbnb.com/rooms/22396955,2018-03-29,41.14710460000001,-8.5976424,True
2321,2321,2875,63430.0,https://www.airbnb.com/rooms/23572359,2018-03-29,41.1474357,-8.6033974,True
2322,2322,1032,39862.0,https://www.airbnb.com/rooms/23033432,2018-03-29,41.15453710000001,-8.614811900000001,False
2323,2323,2755,6161.0,https://www.airbnb.com/rooms/23182233,2018-03-29,41.1462646,-8.612245399999999,True
2324,2324,1449,47233.0,https://www.airbnb.com/rooms/23823240,2018-03-29,,,False
2325,2325,117,16700.0,https://www.airbnb.com/rooms/23017582,2018-03-30,,,False
2326,2326,1808,51619.0,https://www.airbnb.com/rooms/23608546,2018-03-30,41.14522,-8.614268,True
2327,2327,2857,63208.0,https://www.airbnb.com/rooms/23444085,2018-03-30,41.1443083,-8.614407,True
2328,2328,3180,67586.0,https://www.airbnb.com/rooms/24018149,2018-03-30,41.1496999,-8.615869199999999,True
2329,2329,3114,66508.0,https://www.airbnb.com/rooms/22860459,2018-03-30,41.15881870000001,-8.644018199999998,True
2330,2330,3134,66657.0,https://www.airbnb.com/rooms/23803665,2018-03-30,41.15173729999999,-8.6282905,False
2331,2331,3142,66931.0,https://www.airbnb.com/rooms/23894176,2018-03-30,41.1522793,-8.6163362,False
2332,2332,3183,67633.0,https://www.airbnb.com/rooms/23858407,2018-03-30,41.1577909,-8.613530699999998,True
2333,2333,3020,65193.0,https://www.airbnb.com/rooms/23609164,2018-03-31,41.14531,-8.6132948,False
2334,2334,3052,65691.0,https://www.airbnb.com/rooms/23097090,2018-03-31,41.1557775,-8.6076168,False
2335,2335,3164,67312.0,https://www.airbnb.com/rooms/24074934,2018-03-31,41.1683165,-8.6252869,True
2336,2336,3039,65540.0,https://www.airbnb.com/rooms/23558452,2018-03-31,,,True
2337,2337,2663,60473.0,https://www.airbnb.com/rooms/22290007,2018-03-31,41.1463016,-8.5833311,True
2338,2338,2837,62925.0,https://www.airbnb.com/rooms/23880992,2018-03-31,41.1521252,-8.6136938,True
2339,2339,3069,65903.0,https://www.airbnb.com/rooms/23807196,2018-03-31,41.1500995,-8.6121368,True
2340,2340,2879,63457.0,https://www.airbnb.com/rooms/23119350,2018-03-31,41.1500162,-8.6139306,True
2341,2341,5017,95663.0,https://www.airbnb.com/rooms/23802966,2018-03-31,41.1480648,-8.6675881,False
2342,2342,3021,65204.0,https://www.airbnb.com/rooms/23911309,2018-03-31,41.1496138,-8.621481900000001,False
2343,2343,2834,62886.0,https://www.airbnb.com/rooms/23744891,2018-03-31,41.1429352,-8.6101342,True
2344,2344,3154,67126.0,https://www.airbnb.com/rooms/23919258,2018-01-04,41.15676320000001,-8.620859900000001,True
2345,2345,2720,61116.0,https://www.airbnb.com/rooms/23016397,2018-01-04,41.1460186,-8.6060435,True
2346,2346,2273,55841.0,https://www.airbnb.com/rooms/22512777,2018-01-04,41.1499435,-8.6240091,True
2347,2347,1487,48329.0,https://www.airbnb.com/rooms/23569972,2018-01-04,41.1623994,-8.6207945,False
2348,2348,3023,65277.0,https://www.airbnb.com/rooms/23505721,2018-01-04,41.1453714,-8.6055985,True
2349,2349,2872,63419.0,https://www.airbnb.com/rooms/23571923,2018-01-04,41.1485339,-8.6075535,True
2350,2350,3191,67696.0,https://www.airbnb.com/rooms/24058946,2018-01-04,41.1412795,-8.6100233,True
2351,2351,3056,65729.0,https://www.airbnb.com/rooms/23920006,2018-01-04,41.14593729999999,-8.602497099999999,True
2352,2352,4639,89227.0,https://www.airbnb.com/rooms/23993545,2018-01-04,41.14786,-8.60449,False
2353,2353,3048,65588.0,https://www.airbnb.com/rooms/23419310,2018-01-04,41.1453714,-8.6055985,False
2354,2354,1517,48510.0,https://www.airbnb.com/rooms/20569046,2018-01-04,41.1572667,-8.6141074,True
2355,2355,1173,432029.0,https://www.airbnb.com/rooms/23674864,2018-01-04,,,False
2356,2356,2374,57200.0,https://www.airbnb.com/rooms/23639021,2018-01-04,41.1522793,-8.6163362,False
2357,2357,3111,66490.0,https://www.airbnb.com/rooms/23939047,2018-01-04,41.1481282,-8.620503900000001,False
2358,2358,1721,50606.0,https://www.airbnb.com/rooms/23157184,2018-01-04,41.1519033,-8.6082127,False
2359,2359,2626,60093.0,https://www.airbnb.com/rooms/23416221,2018-01-04,41.151943,-8.6083728,False
2360,2360,2760,61694.0,https://www.airbnb.com/rooms/23641935,2018-02-04,41.1515751,-8.5999532,False
2361,2361,2752,6159.0,https://www.airbnb.com/rooms/23182275,2018-02-04,41.1462646,-8.612245399999999,True
2362,2362,2817,62537.0,https://www.airbnb.com/rooms/23840965,2018-02-04,41.1542594,-8.6308477,True
2363,2363,4526,86528.0,https://www.airbnb.com/rooms/23993824,2018-02-04,41.1475966,-8.603509800000001,True
2364,2364,2667,60548.0,https://www.airbnb.com/rooms/22294106,2018-02-04,,,True
2365,2365,3070,65904.0,https://www.airbnb.com/rooms/23790593,2018-02-04,41.1500995,-8.6121368,True
2366,2366,1008,39372.0,https://www.airbnb.com/rooms/16733695,2018-02-04,41.145388,-8.6119734,False
2367,2367,3087,66165.0,https://www.airbnb.com/rooms/23745921,2018-03-04,41.1590553,-8.613861,True
2368,2368,2735,61480.0,https://www.airbnb.com/rooms/22465514,2018-03-04,41.1503448,-8.6758762,True
2369,2369,2867,63363.0,https://www.airbnb.com/rooms/22206837,2018-04-04,41.1598769,-8.596002699999998,True
2370,2370,3089,66226.0,https://www.airbnb.com/rooms/23741529,2018-04-04,41.1512249,-8.6119898,False
2371,2371,2586,59678.0,https://www.airbnb.com/rooms/21908531,2018-04-04,41.1450448,-8.614473,False
2372,2372,3035,65525.0,https://www.airbnb.com/rooms/23934725,2018-05-04,41.1443977,-8.6047992,True
2373,2373,3043,65575.0,https://www.airbnb.com/rooms/23684815,2018-06-04,,,True
2374,2374,2380,57244.0,https://www.airbnb.com/rooms/23607863,2018-06-04,41.1436162,-8.6141041,True
2375,2375,663,32588.0,https://www.airbnb.com/rooms/21874576,2018-07-04,41.15224600000001,-8.610885000000001,True
2376,2376,3189,67686.0,https://www.airbnb.com/rooms/24058942,2018-07-04,41.1412795,-8.6100233,True
2377,2377,3176,67455.0,https://www.airbnb.com/rooms/23979767,2018-07-04,41.1453714,-8.6055985,False
2378,2378,2239,55390.0,https://www.airbnb.com/rooms/24168610,2018-07-04,41.1463967,-8.613495,True
2379,2379,3173,67434.0,https://www.airbnb.com/rooms/23820109,2018-08-04,41.15110870000001,-8.615241699999999,True
2380,2380,2345,56919.0,https://www.airbnb.com/rooms/19693172,2018-09-04,41.14559660000001,-8.6142258,True
2381,2381,3150,67086.0,https://www.airbnb.com/rooms/23870231,2018-09-04,41.1522793,-8.6163362,True
2382,2382,3099,66379.0,https://www.airbnb.com/rooms/23436307,2018-09-04,,,True
2383,2383,3147,67038.0,https://www.airbnb.com/rooms/23902808,2018-09-04,41.1432313,-8.6145272,True
2384,2384,3235,68165.0,https://www.airbnb.com/rooms/24199622,2018-10-04,41.1533529,-8.6012963,True
2385,2385,3199,67798.0,https://www.airbnb.com/rooms/24049318,2018-10-04,41.14876339999999,-8.6348293,True
2386,2386,2301,56251.0,https://www.airbnb.com/rooms/22903710,2018-11-04,41.1521405,-8.5863977,True
2387,2387,3152,67109.0,https://www.airbnb.com/rooms/23916086,2018-11-04,41.1758311,-8.6297479,False
2388,2388,3119,66535.0,https://www.airbnb.com/rooms/23807155,2018-04-13,41.1667967,-8.6373067,True
2389,2389,3209,67885.0,https://www.airbnb.com/rooms/24071943,2018-04-14,41.1475966,-8.603509800000001,False
2390,2390,2598,59818.0,https://www.airbnb.com/rooms/21923152,2018-04-14,41.1483846,-8.6137424,True
2391,2391,120,16772.0,https://www.airbnb.com/rooms/24027639,2018-04-14,41.1441767,-8.6227527,True
2392,2392,2594,59813.0,https://www.airbnb.com/rooms/21945806,2018-04-14,41.1483846,-8.6137424,True
2393,2393,2945,64354.0,https://www.airbnb.com/rooms/23253707,2018-04-14,41.14670870000001,-8.6032913,False
2394,2394,3115,66527.0,https://www.airbnb.com/rooms/23807025,2018-04-15,41.1667848,-8.637347300000002,False
2395,2395,3221,67969.0,https://www.airbnb.com/rooms/24092241,2018-04-15,41.1476697,-8.603800199999998,True
2396,2396,2609,59927.0,https://www.airbnb.com/rooms/22164824,2018-04-15,41.1430979,-8.6145978,True
2397,2397,3133,66629.0,https://www.airbnb.com/rooms/23995563,2018-04-15,41.1627597,-8.632807199999998,True
2398,2398,3032,65404.0,https://www.airbnb.com/rooms/23558812,2018-04-15,41.1581418,-8.604533400000001,True
2399,2399,3203,67842.0,https://www.airbnb.com/rooms/24177724,2018-04-15,41.1444139,-8.6175526,False
2400,2400,3202,67812.0,https://www.airbnb.com/rooms/24029773,2018-04-15,,,True
2401,2401,2905,63873.0,https://www.airbnb.com/rooms/24286476,2018-04-15,41.1468628,-8.6023523,True
2402,2402,3218,67925.0,https://www.airbnb.com/rooms/24041834,2018-04-15,41.1565225,-8.620965,True
2403,2403,3116,66528.0,https://www.airbnb.com/rooms/23807151,2018-04-16,41.1667848,-8.637347300000002,True
2404,2404,488,28930.0,https://www.airbnb.com/rooms/17763240,2018-04-16,,,False
2405,2405,2778,61848.0,https://www.airbnb.com/rooms/23630563,2018-04-16,,,False
2406,2406,3182,67612.0,https://www.airbnb.com/rooms/22434015,2018-04-16,41.1466928,-8.6030231,False
2407,2407,3244,68406.0,https://www.airbnb.com/rooms/23938015,2018-04-16,41.1446701,-8.6111659,True
2408,2408,3118,66533.0,https://www.airbnb.com/rooms/23807157,2018-04-16,41.1667967,-8.6373067,True
2409,2409,2701,60862.0,https://www.airbnb.com/rooms/22744215,2018-04-17,41.1616183,-8.637621099999999,True
2410,2410,2980,64698.0,https://www.airbnb.com/rooms/23504122,2018-04-18,41.1423239,-8.5985519,True
2411,2411,204,201719.0,https://www.airbnb.com/rooms/22789185,2018-04-18,,,True
2412,2412,3131,66602.0,https://www.airbnb.com/rooms/23996152,2018-04-18,41.1496999,-8.615869199999999,True
2413,2413,3059,65795.0,https://www.airbnb.com/rooms/23638500,2018-04-19,41.1624839,-8.603864999999999,True
2414,2414,3190,67692.0,https://www.airbnb.com/rooms/24058945,2018-04-19,41.1412795,-8.6100233,True
2415,2415,3160,67272.0,https://www.airbnb.com/rooms/24055006,2018-04-19,41.1546608,-8.609150699999999,True
2416,2416,3120,66539.0,https://www.airbnb.com/rooms/23807165,2018-04-20,41.1667967,-8.6373067,True
2417,2417,251,21121017.0,https://www.airbnb.com/rooms/24097305,2018-04-20,,,True
2418,2418,4796,91682.0,https://www.airbnb.com/rooms/24121083,2018-04-20,41.14522,-8.614268,True
2419,2419,1009,39373.0,https://www.airbnb.com/rooms/16735696,2018-04-21,41.14523270000001,-8.611495199999998,True
2420,2420,3196,67786.0,https://www.airbnb.com/rooms/24174039,2018-04-22,41.145198,-8.625416699999999,True
2421,2421,2624,60030.0,https://www.airbnb.com/rooms/24154011,2018-04-22,41.15350460000001,-8.6308088,True
2422,2422,3271,68963.0,https://www.airbnb.com/rooms/24449502,2018-04-22,41.1511872,-8.6121131,False
2423,2423,2475,58446.0,https://www.airbnb.com/rooms/24223404,2018-04-22,41.148382,-8.6136842,True
2424,2424,2635,60141.0,https://www.airbnb.com/rooms/22384926,2018-04-22,41.1507395,-8.6762636,True
2425,2425,3208,67873.0,https://www.airbnb.com/rooms/24150962,2018-04-22,41.1435372,-8.6129626,True
2426,2426,3143,66940.0,https://www.airbnb.com/rooms/24346528,2018-04-22,41.1491589,-8.617737599999998,False
2427,2427,3224,68017.0,https://www.airbnb.com/rooms/24356989,2018-04-22,41.16093710000001,-8.6209925,False
2428,2428,3011,65030.0,https://www.airbnb.com/rooms/24343199,2018-04-22,41.1491788,-8.6167418,False
2429,2429,3000,64910.0,https://www.airbnb.com/rooms/24411328,2018-04-22,41.1694073,-8.602754800000001,True
2430,2430,3278,69137.0,https://www.airbnb.com/rooms/24445072,2018-04-22,41.1548475,-8.6102266,True
2431,2431,3253,68662.0,https://www.airbnb.com/rooms/24205721,2018-04-23,41.1529164,-8.6140262,True
2432,2432,4449,85384.0,https://www.airbnb.com/rooms/23336129,2018-04-23,41.1425269,-8.6188062,True
2433,2433,3215,67910.0,https://www.airbnb.com/rooms/24196640,2018-04-23,41.14522,-8.614268,True
2434,2434,2053,54475.0,https://www.airbnb.com/rooms/20778782,2018-04-23,41.1490386,-8.6032311,False
2435,2435,3272,69014.0,https://www.airbnb.com/rooms/24398012,2018-04-24,41.1567627,-8.6081114,True
2436,2436,3171,67375.0,https://www.airbnb.com/rooms/24097353,2018-04-24,41.149404,-8.6035972,False
2437,2437,2816,62528.0,https://www.airbnb.com/rooms/24364533,2018-04-25,41.1455778,-8.6201812,True
2438,2438,2919,64073.0,https://www.airbnb.com/rooms/23182369,2018-04-25,41.1496999,-8.615869199999999,False
2439,2439,2597,59817.0,https://www.airbnb.com/rooms/21924202,2018-04-25,41.1483846,-8.6137424,False
2440,2440,2357,57022.0,https://www.airbnb.com/rooms/21663401,2018-04-26,41.1509902,-8.6007168,True
2441,2441,3242,68318.0,https://www.airbnb.com/rooms/24346323,2018-04-26,,,True
2442,2442,3163,67288.0,https://www.airbnb.com/rooms/24079556,2018-04-27,41.1557479,-8.610100099999999,False
2443,2443,2815,62517.0,https://www.airbnb.com/rooms/24486756,2018-04-28,41.1497248,-8.6121416,False
2444,2444,3233,68144.0,https://www.airbnb.com/rooms/24603313,2018-04-28,41.1466526,-8.599409399999999,False
2445,2445,2853,63081.0,https://www.airbnb.com/rooms/23896362,2018-04-28,41.1483846,-8.6137424,False
2446,2446,3095,66366.0,https://www.airbnb.com/rooms/23975787,2018-04-28,41.152697,-8.608371,False
2447,2447,2811,62493.0,https://www.airbnb.com/rooms/23156155,2018-04-29,41.149692,-8.6719158,True
2448,2448,3238,68226.0,https://www.airbnb.com/rooms/24469434,2018-04-29,41.14522,-8.614268,False
2449,2449,3117,66530.0,https://www.airbnb.com/rooms/23807146,2018-04-29,41.1667848,-8.637347300000002,True
2450,2450,131,16969.0,https://www.airbnb.com/rooms/23182271,2018-04-29,41.1462646,-8.612245399999999,False
2451,2451,1914,53035.0,https://www.airbnb.com/rooms/22813885,2018-04-30,,,True
2452,2452,3226,68019.0,https://www.airbnb.com/rooms/24287389,2018-04-30,41.16093710000001,-8.6209925,True
2453,2453,1268,44613.0,https://www.airbnb.com/rooms/24010755,2018-04-30,41.14894520000001,-8.6039795,True
2454,2454,3259,68756.0,https://www.airbnb.com/rooms/24654718,2018-04-30,41.1611417,-8.6440569,True
2455,2455,3194,67782.0,https://www.airbnb.com/rooms/24097095,2018-04-30,41.1622196,-8.6113127,False
2456,2456,2523,58882.0,https://www.airbnb.com/rooms/24696947,2018-04-30,41.1522325,-8.6180732,False
2457,2457,3192,67706.0,https://www.airbnb.com/rooms/24334174,2018-04-30,41.14669110000001,-8.6171656,False
2458,2458,3125,66574.0,https://www.airbnb.com/rooms/24509469,2018-04-30,41.1535337,-8.626631,True
2459,2459,3270,68940.0,https://www.airbnb.com/rooms/24444504,2018-04-30,,,False
2460,2460,2799,62248.0,https://www.airbnb.com/rooms/23119616,2018-04-30,41.1468672,-8.6003623,False
2461,2461,2801,62257.0,https://www.airbnb.com/rooms/24427399,2018-04-30,41.1662003,-8.5933125,True
2462,2462,3686,75258.0,https://www.airbnb.com/rooms/24406728,2018-04-30,41.1518716,-8.6176983,True
2463,2463,3273,69051.0,https://www.airbnb.com/rooms/22805536,2018-04-30,41.1507398,-8.601423599999999,True
2464,2464,3269,68928.0,https://www.airbnb.com/rooms/24496975,2018-04-30,41.1492274,-8.5968892,True
2465,2465,3276,69089.0,https://www.airbnb.com/rooms/24102477,2018-01-05,41.1557121,-8.619768400000002,True
2466,2466,3236,68169.0,https://www.airbnb.com/rooms/24206797,2018-01-05,41.1605932,-8.611272099999999,True
2467,2467,3286,69368.0,https://www.airbnb.com/rooms/24520354,2018-01-05,41.156324,-8.6091164,True
2468,2468,3219,67942.0,https://www.airbnb.com/rooms/24287649,2018-01-05,41.16093710000001,-8.6209925,True
2469,2469,2420,57599.0,https://www.airbnb.com/rooms/22873880,2018-01-05,41.15276470000001,-8.6055102,True
2470,2470,3257,68752.0,https://www.airbnb.com/rooms/24699012,2018-01-05,41.1611417,-8.6440569,True
2471,2471,1345,4567.0,https://www.airbnb.com/rooms/24101980,2018-01-05,,,True
2472,2472,3046,65578.0,https://www.airbnb.com/rooms/24412284,2018-01-05,41.15276470000001,-8.6055102,True
2473,2473,3178,67487.0,https://www.airbnb.com/rooms/24202479,2018-01-05,41.15618920000001,-8.6800102,True
2474,2474,3261,68758.0,https://www.airbnb.com/rooms/24521048,2018-02-05,41.1611417,-8.6440569,True
2475,2475,3292,69574.0,https://www.airbnb.com/rooms/24051056,2018-02-05,41.15509,-8.59948,False
2476,2476,454,28090.0,https://www.airbnb.com/rooms/24406549,2018-02-05,,,True
2477,2477,3297,69689.0,https://www.airbnb.com/rooms/24596816,2018-02-05,41.16000579999999,-8.599620199999999,False
2478,2478,2960,64610.0,https://www.airbnb.com/rooms/24402873,2018-03-05,,,True
2479,2479,3198,67794.0,https://www.airbnb.com/rooms/24175095,2018-03-05,41.145198,-8.625416699999999,True
2480,2480,3258,68753.0,https://www.airbnb.com/rooms/24698822,2018-03-05,41.1611417,-8.6440569,True
2481,2481,3210,67887.0,https://www.airbnb.com/rooms/24077450,2018-03-05,,,True
2482,2482,5105,97968.0,https://www.airbnb.com/rooms/24207188,2018-03-05,41.1606527,-8.6114631,True
2483,2483,2020,54040.0,https://www.airbnb.com/rooms/23303551,2018-03-05,41.1528873,-8.6084181,True
2484,2484,4114,81004.0,https://www.airbnb.com/rooms/24036536,2018-03-05,41.1536211,-8.6770969,True
2485,2485,2915,64013.0,https://www.airbnb.com/rooms/24351316,2018-04-05,41.1464849,-8.5970146,False
2486,2486,3411,70993.0,https://www.airbnb.com/rooms/24529446,2018-04-05,41.148794,-8.601214,False
2487,2487,3254,68682.0,https://www.airbnb.com/rooms/24648093,2018-04-05,41.1561034,-8.610091800000001,False
2488,2488,4721,90314.0,https://www.airbnb.com/rooms/24734842,2018-05-05,41.15077520000001,-8.628795599999998,False
2489,2489,1911,52974.0,https://www.airbnb.com/rooms/24230557,2018-05-05,41.14644929999999,-8.6312244,False
2490,2490,3751,75793.0,https://www.airbnb.com/rooms/24374497,2018-05-05,41.145536,-8.603814199999999,False
2491,2491,4462,85608.0,https://www.airbnb.com/rooms/24725938,2018-05-05,41.1475966,-8.603509800000001,False
2492,2492,3295,69670.0,https://www.airbnb.com/rooms/24684382,2018-05-05,41.1434282,-8.6159847,True
2493,2493,392,26256.0,https://www.airbnb.com/rooms/24520728,2018-06-05,,,True
2494,2494,2636,60168.0,https://www.airbnb.com/rooms/24573057,2018-06-05,41.1546506,-8.615438099999999,True
2495,2495,2343,56913.0,https://www.airbnb.com/rooms/18866673,2018-06-05,41.14559660000001,-8.6142258,True
