,REGISTO,listing_url,price,LATITUDE,LONGITUDE
4011,79613,https://www.airbnb.com/rooms/27659639,$65.00,41.1589518,-8.6085835
4644,89236,https://www.airbnb.com/rooms/27490737,$40.00,41.1512941,-8.614924900000002
3376,70525,https://www.airbnb.com/rooms/24825830,$65.00,41.16462990000001,-8.583556999999999
4069,80366,https://www.airbnb.com/rooms/27660478,$60.00,41.148794,-8.601213999999999
3892,77906,https://www.airbnb.com/rooms/27631766,$110.00,41.150446200000005,-8.6136319
4015,79655,https://www.airbnb.com/rooms/27430295,$90.00,41.1456657,-8.610530599999999
4411,84869,https://www.airbnb.com/rooms/27750952,$39.00,41.159862700000005,-8.675464999999999
4103,80807,https://www.airbnb.com/rooms/26968829,$40.00,41.165766600000005,-8.623906800000002
2983,64706,https://www.airbnb.com/rooms/24806307,$45.00,41.1333525,-8.6343526
3959,78844,https://www.airbnb.com/rooms/27651575,$70.00,41.1496999,-8.615869199999999
142,17503,https://www.airbnb.com/rooms/26944237,$75.00,41.143556200000006,-8.6157579
3866,77512,https://www.airbnb.com/rooms/27598223,$75.00,41.15297959999999,-8.6374271
3681,75211,https://www.airbnb.com/rooms/27689679,$152.00,41.154121200000006,-8.588707099999999
3810,76791,https://www.airbnb.com/rooms/26795615,$75.00,41.1575196,-8.6246551
3144,66941,https://www.airbnb.com/rooms/26175663,$130.00,41.1579438,-8.629105299999999
3231,68117,https://www.airbnb.com/rooms/27466607,$45.00,41.16462990000001,-8.583556999999999
2592,59809,https://www.airbnb.com/rooms/27383118,$40.00,41.1535225,-8.6124712
1554,48892,https://www.airbnb.com/rooms/25911161,$33.00,41.1500314,-8.604109
3137,66808,https://www.airbnb.com/rooms/27808271,$28.00,41.162259399999996,-8.6080273
3572,73507,https://www.airbnb.com/rooms/25759713,$39.00,41.1475533,-8.587040199999999
2045,54329,https://www.airbnb.com/rooms/20677802,$125.00,41.14065919999999,-8.611745299999999
4054,80021,https://www.airbnb.com/rooms/27451846,$100.00,41.145338200000005,-8.6047151
3818,76928,https://www.airbnb.com/rooms/21726689,$77.00,41.1690887,-8.6113955
3917,78166,https://www.airbnb.com/rooms/27431587,$69.00,41.1496999,-8.615869199999999
2989,64721,https://www.airbnb.com/rooms/27907535,$50.00,,
4021,79672,https://www.airbnb.com/rooms/27429283,$85.00,41.1505869,-8.671365999999999
4102,80794,https://www.airbnb.com/rooms/27804476,$90.00,41.1413291,-8.6129202
4016,79658,https://www.airbnb.com/rooms/27430296,$90.00,41.1454598,-8.6111461
4018,79664,https://www.airbnb.com/rooms/27430294,$95.00,41.1454598,-8.6111461
3642,74571,https://www.airbnb.com/rooms/27569897,$85.00,41.1595529,-8.6079977
4061,80230,https://www.airbnb.com/rooms/27543421,$55.00,41.143017,-8.595589599999998
4121,81100,https://www.airbnb.com/rooms/27752482,$40.00,,
3923,78242,https://www.airbnb.com/rooms/22238177,$35.00,41.1426683,-8.613617
3921,78231,https://www.airbnb.com/rooms/13631972,$35.00,41.1426683,-8.613617
4085,80560,https://www.airbnb.com/rooms/27830099,$95.00,41.1451567,-8.6045772
3932,78361,https://www.airbnb.com/rooms/27453679,$58.00,41.1522793,-8.6163362
3939,78522,https://www.airbnb.com/rooms/27059230,$69.00,41.1530474,-8.610088000000001
3816,76882,https://www.airbnb.com/rooms/27726781,$62.00,41.1437299,-8.618003900000001
3922,78236,https://www.airbnb.com/rooms/27772130,$35.00,41.1426683,-8.613617
3919,78220,https://www.airbnb.com/rooms/27770997,$55.00,41.1426683,-8.613617
3793,76440,https://www.airbnb.com/rooms/27730818,$65.00,41.1493578,-8.6233664
3868,77609,https://www.airbnb.com/rooms/27801617,$56.00,41.153882200000005,-8.605161099999998
3814,76861,https://www.airbnb.com/rooms/25128236,$65.00,41.1515511,-8.621621300000001
4240,82810,https://www.airbnb.com/rooms/27904988,$42.00,41.142539,-8.618354400000001
4116,81006,https://www.airbnb.com/rooms/27414464,$65.00,,
3943,78688,https://www.airbnb.com/rooms/27863352,$121.00,41.206555,-8.554451499999999
4133,81335,https://www.airbnb.com/rooms/27974766,$18.00,41.1627385,-8.6118504
4476,85789,https://www.airbnb.com/rooms/27985602,$65.00,41.1426479,-8.6126459
4475,85777,https://www.airbnb.com/rooms/27987759,$39.00,41.1426479,-8.6126459
4053,79966,https://www.airbnb.com/rooms/27868885,$125.00,41.1456935,-8.6129182
4029,79791,https://www.airbnb.com/rooms/27960411,$100.00,41.1469988,-8.6087957
4007,79556,https://www.airbnb.com/rooms/27466179,$70.00,41.1446403,-8.602883
3079,66090,https://www.airbnb.com/rooms/27333012,$40.00,41.1501261,-8.6074713
4062,80246,https://www.airbnb.com/rooms/27904041,$59.00,41.1494049,-8.6036051
4056,80058,https://www.airbnb.com/rooms/27802749,$75.00,41.14281980000001,-8.604915499999999
1167,43145,https://www.airbnb.com/rooms/25503333,$150.00,41.1504129,-8.605423
3908,78075,https://www.airbnb.com/rooms/27433119,$35.00,41.1659474,-8.6133337
3936,78482,https://www.airbnb.com/rooms/27680595,$28.00,41.157946700000004,-8.584705999999999
3933,78391,https://www.airbnb.com/rooms/27593693,$45.00,41.1565999,-8.5937365
4177,81908,https://www.airbnb.com/rooms/26192130,$49.00,41.1474786,-8.614109299999999
4072,80407,https://www.airbnb.com/rooms/27842558,$65.00,41.156456,-8.6132109
3925,78290,https://www.airbnb.com/rooms/28127541,$119.00,41.1456935,-8.6129182
0,00000,https://www.airbnb.com/rooms/27712756,$80.00,,
2546,59216,https://www.airbnb.com/rooms/21710766,$40.00,41.1541533,-8.6118766
3603,74078,https://www.airbnb.com/rooms/28104729,$45.00,,
4126,81245,https://www.airbnb.com/rooms/27924869,$56.00,41.1579438,-8.629105299999999
573,30839,https://www.airbnb.com/rooms/25912114,$35.00,41.1498107,-8.602065699999999
4474,85771,https://www.airbnb.com/rooms/27988294,$50.00,41.1426479,-8.6126459
4101,80716,https://www.airbnb.com/rooms/28171463,$50.00,41.147846,-8.6017792
2040,54245,https://www.airbnb.com/rooms/23779308,$120.00,41.1522138,-8.6102653
4195,82198,https://www.airbnb.com/rooms/28003824,$70.00,41.1402391,-8.6154171
4024,79713,https://www.airbnb.com/rooms/28041870,$43.00,41.147195,-8.607994999999999
4049,79940,https://www.airbnb.com/rooms/27938459,$120.00,41.1456935,-8.6129182
4600,87739,https://www.airbnb.com/rooms/28128262,$50.00,41.1483671,-8.6029669
3955,78774,https://www.airbnb.com/rooms/28001369,$35.00,41.157131,-8.602122999999999
4070,80371,https://www.airbnb.com/rooms/28172570,$70.00,41.14370539999999,-8.604047
4050,79945,https://www.airbnb.com/rooms/27928238,$120.00,41.1456935,-8.6129182
4077,80534,https://www.airbnb.com/rooms/28119404,$60.00,41.1408833,-8.6148319
4019,79669,https://www.airbnb.com/rooms/27430293,$90.00,41.1454598,-8.6111461
2257,55591,https://www.airbnb.com/rooms/21522126,$99.00,,
3966,78940,https://www.airbnb.com/rooms/27285330,$60.00,41.1522793,-8.6163362
751,34577,https://www.airbnb.com/rooms/26425031,$50.00,41.1614542,-8.601533900000002
4152,81502,https://www.airbnb.com/rooms/28125744,$100.00,41.1535157,-8.6266242
4363,84381,https://www.airbnb.com/rooms/27795223,$50.00,41.142599,-8.601300499999999
4155,81515,https://www.airbnb.com/rooms/16913149,$57.00,41.1437607,-8.5867149
4013,79638,https://www.airbnb.com/rooms/27801665,$49.00,41.1485902,-8.606144800000001
4128,81267,https://www.airbnb.com/rooms/28334141,$50.00,41.149657,-8.6242745
3885,77874,https://www.airbnb.com/rooms/28143803,$85.00,41.1487167,-8.607469799999999
4111,80917,https://www.airbnb.com/rooms/28090298,$69.00,41.1535039,-8.6130779
3880,77783,https://www.airbnb.com/rooms/27874777,$59.00,41.153243599999996,-8.6001595
3978,79176,https://www.airbnb.com/rooms/27489683,$50.00,41.1588876,-8.610058500000001
2362,57075,https://www.airbnb.com/rooms/25769797,$40.00,41.14536409999999,-8.6036546
4737,90702,https://www.airbnb.com/rooms/11488056,$99.00,41.1410123,-8.612382300000002
4038,79883,https://www.airbnb.com/rooms/27989301,$40.00,41.1587896,-8.634967699999999
1732,507537,https://www.airbnb.com/rooms/26870091,$65.00,,
4078,80545,https://www.airbnb.com/rooms/27921896,$43.00,41.1581701,-8.601704999999999
3934,78420,https://www.airbnb.com/rooms/28331432,$60.00,41.15043970000001,-8.613286500000001
5072,97144,https://www.airbnb.com/rooms/28300227,$100.00,41.1589518,-8.6085835
641,32060,https://www.airbnb.com/rooms/27731595,$40.00,41.1676337,-8.5930956
4213,82403,https://www.airbnb.com/rooms/28432720,$75.00,41.145255999999996,-8.611911099999999
2458,58295,https://www.airbnb.com/rooms/27631272,$69.00,,
3685,75251,https://www.airbnb.com/rooms/27634055,$150.00,41.1453759,-8.6206415
3737,75692,https://www.airbnb.com/rooms/27648747,$90.00,41.163062,-8.599306599999998
3022,65237,https://www.airbnb.com/rooms/27892696,$118.00,41.162184100000005,-8.6053455
4108,80811,https://www.airbnb.com/rooms/27810607,$42.00,41.1628291,-8.6351757
3758,75897,https://www.airbnb.com/rooms/27168214,$43.00,41.150192100000005,-8.6041419
4461,85585,https://www.airbnb.com/rooms/27987992,$60.00,41.1426479,-8.6126459
3316,69931,https://www.airbnb.com/rooms/24868171,$320.00,41.1507549,-8.571458300000002
1672,50156,https://www.airbnb.com/rooms/17024601,$60.00,41.16064129999999,-8.6004664
3786,76353,https://www.airbnb.com/rooms/28285340,$130.00,41.1508711,-8.617296099999999
4141,81390,https://www.airbnb.com/rooms/28129660,$40.00,41.153698,-8.6095051
1680,50324,https://www.airbnb.com/rooms/19587471,$140.00,41.1660958,-8.569094300000001
3726,75631,https://www.airbnb.com/rooms/27803327,$480.00,41.1499964,-8.598988400000001
1654,50045,https://www.airbnb.com/rooms/27360647,$100.00,41.1483881,-8.609692299999999
4066,80327,https://www.airbnb.com/rooms/27917521,$75.00,,
794,35601,https://www.airbnb.com/rooms/21002572,$90.00,,
2764,61745,https://www.airbnb.com/rooms/28301894,$46.00,41.15610969999999,-8.6193776
3280,69185,https://www.airbnb.com/rooms/22320118,$70.00,,
3855,77403,https://www.airbnb.com/rooms/26866291,$38.00,41.1553555,-8.5994336
3964,78889,https://www.airbnb.com/rooms/27222617,$85.00,41.147650299999995,-8.601331199999999
4138,81352,https://www.airbnb.com/rooms/28033325,$65.00,41.1427874,-8.618571699999999
1836,5224,https://www.airbnb.com/rooms/23511672,$40.00,41.1526843,-8.6173773
3645,74625,https://www.airbnb.com/rooms/26190640,$60.00,41.14566079999999,-8.6139642
4132,81331,https://www.airbnb.com/rooms/28130247,$40.00,41.153698,-8.6095051
2424,57634,https://www.airbnb.com/rooms/27980491,"$1,000.00",41.150099499999996,-8.6121368
2941,64264,https://www.airbnb.com/rooms/27284274,$70.00,41.1579438,-8.629105299999999
4153,81506,https://www.airbnb.com/rooms/28422459,$45.00,41.1454598,-8.6111461
3782,76322,https://www.airbnb.com/rooms/26976509,$380.00,41.1543705,-8.648483599999999
3800,76589,https://www.airbnb.com/rooms/27563326,$50.00,,
3971,78999,https://www.airbnb.com/rooms/27700371,$45.00,41.16495889999999,-8.6035492
3539,72969,https://www.airbnb.com/rooms/28429867,$70.00,41.1545048,-8.601298
4006,79530,https://www.airbnb.com/rooms/22642434,$205.00,,
4014,79651,https://www.airbnb.com/rooms/27427477,$90.00,41.1456657,-8.610530599999999
4140,81384,https://www.airbnb.com/rooms/27810266,$69.00,,
4154,81509,https://www.airbnb.com/rooms/28660614,$45.00,41.1454598,-8.6111461
4574,87443,https://www.airbnb.com/rooms/27363503,$58.00,41.153285499999996,-8.60723
3322,69957,https://www.airbnb.com/rooms/28079662,$85.00,41.1431998,-8.610055899999999
2953,64510,https://www.airbnb.com/rooms/28585730,$75.00,,
3905,78045,https://www.airbnb.com/rooms/27727138,$100.00,41.1525794,-8.607657199999998
1564,49032,https://www.airbnb.com/rooms/26764621,$93.00,41.1565646,-8.6211892
4303,83624,https://www.airbnb.com/rooms/28867057,$55.00,41.1421201,-8.6134705
3067,65866,https://www.airbnb.com/rooms/28531383,$100.00,41.157787899999995,-8.623470900000001
4122,81108,https://www.airbnb.com/rooms/28353095,$45.00,41.152413900000006,-8.611158699999999
4166,81709,https://www.airbnb.com/rooms/28312147,$100.00,41.1496999,-8.615869199999999
4278,83410,https://www.airbnb.com/rooms/27953392,$50.00,,
4124,81167,https://www.airbnb.com/rooms/28118823,$143.00,41.15261029999999,-8.6056589
3974,79136,https://www.airbnb.com/rooms/28768645,$49.00,41.1426891,-8.6145093
4058,80110,https://www.airbnb.com/rooms/28484549,$100.00,41.1519803,-8.6136302
3807,76676,https://www.airbnb.com/rooms/26913115,$110.00,41.14100379999999,-8.609472499999999
4150,81477,https://www.airbnb.com/rooms/28767218,$60.00,,
3757,75886,https://www.airbnb.com/rooms/26802013,$80.00,41.1595427,-8.620656
4304,83627,https://www.airbnb.com/rooms/28867467,$80.00,41.1413291,-8.6129202
4023,79707,https://www.airbnb.com/rooms/28048324,$75.00,41.1469988,-8.6087957
4149,81468,https://www.airbnb.com/rooms/28226117,$45.00,41.153617499999996,-8.605312300000001
4275,83406,https://www.airbnb.com/rooms/27672781,$40.00,41.15031320000001,-8.5912694
3977,79153,https://www.airbnb.com/rooms/28758759,$150.00,41.14905600000001,-8.633063400000001
4324,83864,https://www.airbnb.com/rooms/28853559,$60.00,,
1508,48392,https://www.airbnb.com/rooms/18187137,$30.00,,
4376,84495,https://www.airbnb.com/rooms/28854188,$60.00,41.11777620000001,-8.6464752
4090,80639,https://www.airbnb.com/rooms/28536713,$48.00,41.16395920000001,-8.642731399999999
4189,82130,https://www.airbnb.com/rooms/28914960,$90.00,41.1413291,-8.6129202
2286,56105,https://www.airbnb.com/rooms/28335189,$100.00,41.156899700000004,-8.6047207
4301,83616,https://www.airbnb.com/rooms/28998314,$25.00,41.1508902,-8.586277299999999
4235,82708,https://www.airbnb.com/rooms/29003661,$65.00,41.153677200000004,-8.6085884
2739,61523,https://www.airbnb.com/rooms/28156948,$50.00,41.1551295,-8.6792766
4196,82199,https://www.airbnb.com/rooms/29035501,$65.00,41.1431998,-8.610055899999999
3996,79421,https://www.airbnb.com/rooms/28910742,$65.00,41.146862799999994,-8.6023523
4217,82454,https://www.airbnb.com/rooms/28452263,$80.00,41.147303,-8.601157800000001
4109,80821,https://www.airbnb.com/rooms/28866529,$74.00,41.14808230000001,-8.6502164
3940,78575,https://www.airbnb.com/rooms/28705429,$65.00,41.16462990000001,-8.583556999999999
4329,83944,https://www.airbnb.com/rooms/27926560,$70.00,41.150099499999996,-8.6121368
4322,83854,https://www.airbnb.com/rooms/28830954,$60.00,41.152476799999995,-8.611006199999999
3251,6857,https://www.airbnb.com/rooms/28253365,$120.00,,
4156,81527,https://www.airbnb.com/rooms/27931633,$60.00,41.146646999999994,-8.6053909
44,123456,https://www.airbnb.com/rooms/28657502,$75.00,,
4181,82013,https://www.airbnb.com/rooms/28310543,$95.00,41.162327000000005,-8.644979
1985,537750,https://www.airbnb.com/rooms/27131225,$45.00,,
4309,83729,https://www.airbnb.com/rooms/28627919,$99.00,41.15886210000001,-8.612527900000002
3036,6553,https://www.airbnb.com/rooms/23182255,$47.00,41.14626459999999,-8.612245399999999
3450,71790,https://www.airbnb.com/rooms/28798118,$35.00,41.147680799999996,-8.6003729
1200,43453,https://www.airbnb.com/rooms/11510109,$80.00,41.150521999999995,-8.676100199999999
4250,82991,https://www.airbnb.com/rooms/28627754,$130.00,41.1437909,-8.607695699999999
4703,90118,https://www.airbnb.com/rooms/28283531,$95.00,41.1429515,-8.6137181
4414,84929,https://www.airbnb.com/rooms/29144870,$99.00,41.1466424,-8.5986806
3820,76932,https://www.airbnb.com/rooms/29187167,$50.00,41.156509899999996,-8.680283300000001
4182,82015,https://www.airbnb.com/rooms/28974185,$100.00,41.1482364,-8.611426
4583,87517,https://www.airbnb.com/rooms/28861586,$38.00,41.152489,-8.655828699999999
4270,83291,https://www.airbnb.com/rooms/28705474,$35.00,41.1595365,-8.6037612
4323,83859,https://www.airbnb.com/rooms/28851359,$60.00,41.152476799999995,-8.611006199999999
4163,81625,https://www.airbnb.com/rooms/28285445,$60.00,,
4123,81157,https://www.airbnb.com/rooms/28973953,$57.00,41.156899700000004,-8.6047207
4375,84469,https://www.airbnb.com/rooms/28888001,$80.00,,
4184,82052,https://www.airbnb.com/rooms/28312219,$31.00,41.1485339,-8.6075535
3911,78103,https://www.airbnb.com/rooms/28952605,$70.00,41.146862799999994,-8.6023523
1540,48651,https://www.airbnb.com/rooms/28891599,$30.00,41.1522631,-8.6256965
4254,83122,https://www.airbnb.com/rooms/29213236,$60.00,41.1506828,-8.609896699999998
4297,83560,https://www.airbnb.com/rooms/28880696,$95.00,41.1402391,-8.6154171
3979,79217,https://www.airbnb.com/rooms/28123524,$100.00,41.143784600000004,-8.6125926
4327,83897,https://www.airbnb.com/rooms/28901966,$55.00,41.15206850000001,-8.617796400000001
4288,83448,https://www.airbnb.com/rooms/29178625,$18.00,41.1530474,-8.610088000000001
4408,84822,https://www.airbnb.com/rooms/29128892,$40.00,41.154748299999994,-8.5995472
4025,79714,https://www.airbnb.com/rooms/28639665,$45.00,41.1485732,-8.627173800000001
4193,82190,https://www.airbnb.com/rooms/29054808,$75.00,41.15878130000001,-8.627455300000001
1329,45535,https://www.airbnb.com/rooms/28833942,$60.00,41.14521999999999,-8.614268
4148,81459,https://www.airbnb.com/rooms/28560639,$110.00,41.14801,-8.6054161
3157,67222,https://www.airbnb.com/rooms/28867257,$50.00,41.1469988,-8.6087957
4445,85377,https://www.airbnb.com/rooms/29178044,$150.00,41.148309600000005,-8.6108148
3416,71134,https://www.airbnb.com/rooms/29032596,$90.00,,
4012,79617,https://www.airbnb.com/rooms/28811368,$45.00,,
4443,85312,https://www.airbnb.com/rooms/29309473,$80.00,41.150099499999996,-8.6121368
4419,85032,https://www.airbnb.com/rooms/29198789,$50.00,41.1561765,-8.605031
4131,81299,https://www.airbnb.com/rooms/29150469,$49.00,41.15569779999999,-8.600220599999998
4531,86630,https://www.airbnb.com/rooms/29235767,$99.00,41.1541787,-8.607815800000001
3938,78517,https://www.airbnb.com/rooms/27521802,$110.00,41.1483846,-8.6137424
4342,84067,https://www.airbnb.com/rooms/28914117,$80.00,41.1529164,-8.6140262
4312,83769,https://www.airbnb.com/rooms/29234392,$60.00,41.1509309,-8.6024595
2916,64014,https://www.airbnb.com/rooms/29360272,$26.00,,
4137,81339,https://www.airbnb.com/rooms/28455967,$80.00,41.1514727,-8.6217711
4020,79670,https://www.airbnb.com/rooms/27281581,$131.00,41.1518716,-8.617698299999999
4293,83503,https://www.airbnb.com/rooms/28774955,$60.00,41.14521999999999,-8.614268
3953,78760,https://www.airbnb.com/rooms/28936166,$15.00,41.145474799999995,-8.598180000000001
3989,79316,https://www.airbnb.com/rooms/27359628,$79.00,41.1443255,-8.6082065
4210,82339,https://www.airbnb.com/rooms/29148089,$40.00,41.14521999999999,-8.614268
3924,78255,https://www.airbnb.com/rooms/29413086,$50.00,41.1593425,-8.6034017
4454,85523,https://www.airbnb.com/rooms/29149048,$60.00,41.1419704,-8.613332999999999
4579,87498,https://www.airbnb.com/rooms/29490217,$60.00,41.14521999999999,-8.614268
4089,80618,https://www.airbnb.com/rooms/28364671,$75.00,41.1483446,-8.6254315
3759,75898,https://www.airbnb.com/rooms/29185269,$45.00,,
4344,84074,https://www.airbnb.com/rooms/28502486,$45.00,41.16976409999999,-8.603400299999999
1134,42504,https://www.airbnb.com/rooms/23561178,$60.00,,
1125,41827,https://www.airbnb.com/rooms/28304289,$55.00,41.143689200000004,-8.6139724
4335,83989,https://www.airbnb.com/rooms/29157609,$50.00,41.150338500000004,-8.6079258
4496,86238,https://www.airbnb.com/rooms/29334772,$80.00,41.1594224,-8.6128612
1788,51142,https://www.airbnb.com/rooms/29511468,$60.00,41.161086100000006,-8.609881399999999
4586,87519,https://www.airbnb.com/rooms/29527075,$65.00,41.152246000000005,-8.610885000000001
4636,89141,https://www.airbnb.com/rooms/29507603,$57.00,41.1492399,-8.6245286
4036,79832,https://www.airbnb.com/rooms/29510954,$55.00,41.1428767,-8.613855800000001
5043,96322,https://www.airbnb.com/rooms/29048805,$75.00,41.15878130000001,-8.627455300000001
4104,80809,https://www.airbnb.com/rooms/29459842,$30.00,41.155572799999995,-8.5993963
4491,86092,https://www.airbnb.com/rooms/29414110,$70.00,41.149999900000005,-8.674845300000001
1327,45532,https://www.airbnb.com/rooms/28835144,$100.00,41.1579438,-8.629105299999999
4273,83378,https://www.airbnb.com/rooms/29474090,$120.00,41.1552813,-8.630453999999999
3513,72773,https://www.airbnb.com/rooms/29606216,$50.00,41.1546506,-8.615438099999999
1830,52142,https://www.airbnb.com/rooms/29537811,$80.00,41.1496866,-8.6201525
4005,79507,https://www.airbnb.com/rooms/27281200,$39.00,41.1443255,-8.6082065
336,24133,https://www.airbnb.com/rooms/29229142,$100.00,41.1506672,-8.604956999999999
3926,78296,https://www.airbnb.com/rooms/28126543,$119.00,41.1456935,-8.6129182
4127,81250,https://www.airbnb.com/rooms/29157494,$54.00,41.1547968,-8.609427199999999
4447,85381,https://www.airbnb.com/rooms/29525901,$90.00,41.1418691,-8.6132901
5048,96410,https://www.airbnb.com/rooms/29026923,$120.00,41.1579442,-8.629140999999999
4606,87749,https://www.airbnb.com/rooms/29388058,$70.00,41.152855200000005,-8.604862800000001
4204,82295,https://www.airbnb.com/rooms/29147634,$95.00,41.1482364,-8.611426
4534,86640,https://www.airbnb.com/rooms/29454195,$29.00,41.14641049999999,-8.593563699999999
4547,86962,https://www.airbnb.com/rooms/29475626,$83.00,41.14698689999999,-8.631787699999999
4431,85131,https://www.airbnb.com/rooms/29143873,$40.00,41.1589518,-8.6085835
4537,86646,https://www.airbnb.com/rooms/29448000,$28.00,41.1579438,-8.629105299999999
4033,79798,https://www.airbnb.com/rooms/29613108,$49.00,41.14521999999999,-8.614268
3579,73602,https://www.airbnb.com/rooms/29697798,$50.00,41.1620071,-8.6194802
4410,84842,https://www.airbnb.com/rooms/29173358,$120.00,41.141851200000005,-8.6132781
1699,50507,https://www.airbnb.com/rooms/19682198,$76.00,41.153338500000004,-8.612059599999998
4506,86306,https://www.airbnb.com/rooms/29535998,$65.00,41.150482200000006,-8.5981534
3625,74402,https://www.airbnb.com/rooms/27261570,$30.00,41.154784,-8.630472
3353,70213,https://www.airbnb.com/rooms/29462013,$50.00,41.1633065,-8.6229233
4269,83281,https://www.airbnb.com/rooms/29392537,$150.00,41.14985670000001,-8.6020405
3745,75758,https://www.airbnb.com/rooms/28486026,$120.00,41.16462990000001,-8.583556999999999
3829,77114,https://www.airbnb.com/rooms/29767944,$95.00,,
1291,44976,https://www.airbnb.com/rooms/29989617,$45.00,41.16137519999999,-8.6038631
4393,84684,https://www.airbnb.com/rooms/29186125,$100.00,41.1678908,-8.567217099999999
3863,77486,https://www.airbnb.com/rooms/29739999,$150.00,41.1602404,-8.630891900000002
1663,50106,https://www.airbnb.com/rooms/28286034,$60.00,41.1537051,-8.611102299999999
3519,72862,https://www.airbnb.com/rooms/29650003,$70.00,41.169383700000004,-8.6238461
4647,89285,https://www.airbnb.com/rooms/29925063,$75.00,41.150099499999996,-8.6121368
4165,81705,https://www.airbnb.com/rooms/28017309,$110.00,41.147238200000004,-8.6065795
4099,80695,https://www.airbnb.com/rooms/29558818,$20.00,,
2938,64260,https://www.airbnb.com/rooms/23573202,$73.00,41.1421109,-8.6142965
4503,86288,https://www.airbnb.com/rooms/29822067,$30.00,41.1534017,-8.6046734
4601,87742,https://www.airbnb.com/rooms/29849803,$70.00,41.149999900000005,-8.674845300000001
4448,85382,https://www.airbnb.com/rooms/29773858,$30.00,41.15041,-8.5947853
4380,84537,https://www.airbnb.com/rooms/29451059,$30.00,41.192969299999994,-8.576610800000001
4494,86204,https://www.airbnb.com/rooms/29024911,$60.00,41.14521999999999,-8.614268
3646,74633,https://www.airbnb.com/rooms/26252603,$65.00,41.14566079999999,-8.6139642
3946,78715,https://www.airbnb.com/rooms/29569061,$45.00,41.16357989999999,-8.614208099999999
3870,77617,https://www.airbnb.com/rooms/29919055,$55.00,41.14281980000001,-8.614493300000001
3830,77115,https://www.airbnb.com/rooms/29769020,$75.00,,
4535,86641,https://www.airbnb.com/rooms/29459249,$28.00,41.1550652,-8.6028971
1130,420551,https://www.airbnb.com/rooms/29725514,$25.00,,
2426,57650,https://www.airbnb.com/rooms/29515345,$55.00,41.1555973,-8.600440800000001
4321,83845,https://www.airbnb.com/rooms/20896886,$80.00,41.158223299999996,-8.6386311
2300,56235,https://www.airbnb.com/rooms/29568903,$60.00,41.1496999,-8.615869199999999
736,34367,https://www.airbnb.com/rooms/28833539,$100.00,41.1421107,-8.616403499999999
345,24338,https://www.airbnb.com/rooms/29642218,$35.00,41.152865999999996,-8.603600499999999
2957,64569,https://www.airbnb.com/rooms/30182630,$65.00,41.142144099999996,-8.618053300000001
3834,77198,https://www.airbnb.com/rooms/29607328,$50.00,41.1496999,-8.615869199999999
3916,78160,https://www.airbnb.com/rooms/29176588,$40.00,41.160723299999994,-8.6112669
4378,84522,https://www.airbnb.com/rooms/28146356,$180.00,,
4351,84208,https://www.airbnb.com/rooms/29569277,$33.00,41.15089770000001,-8.620225099999999
4352,84209,https://www.airbnb.com/rooms/29790507,$32.00,41.15089770000001,-8.620225099999999
1131,420571,https://www.airbnb.com/rooms/29728701,$25.00,,
2955,64567,https://www.airbnb.com/rooms/30182842,$55.00,41.1522793,-8.6163362
2455,581741,https://www.airbnb.com/rooms/30125046,$250.00,,
2958,64573,https://www.airbnb.com/rooms/30182188,$65.00,41.142108,-8.6180804
2438,57806,https://www.airbnb.com/rooms/29900940,$89.00,41.14885039999999,-8.6016364
4091,80681,https://www.airbnb.com/rooms/29695757,$65.00,41.1510249,-8.6085136
3833,77190,https://www.airbnb.com/rooms/29607194,$50.00,41.1496999,-8.615869199999999
1197,43401,https://www.airbnb.com/rooms/21261275,$60.00,41.1562073,-8.628195
2393,573748,https://www.airbnb.com/rooms/24603096,$49.00,,
3840,77229,https://www.airbnb.com/rooms/28213112,$75.00,,
1937,5330,https://www.airbnb.com/rooms/30000575,$117.00,,
4220,82563,https://www.airbnb.com/rooms/30141445,$100.00,41.1413291,-8.6129202
1793,51238,https://www.airbnb.com/rooms/29476215,$45.00,,
4197,82202,https://www.airbnb.com/rooms/29991360,$85.00,41.1510249,-8.6085136
4433,85138,https://www.airbnb.com/rooms/30028169,$55.00,,
4607,87750,https://www.airbnb.com/rooms/29880134,$40.00,41.16268290000001,-8.610142999999999
4610,88195,https://www.airbnb.com/rooms/29534802,$85.00,41.155026299999996,-8.609137400000002
4413,84896,https://www.airbnb.com/rooms/29750654,$35.00,41.1444074,-8.6028621
4306,83673,https://www.airbnb.com/rooms/29956559,$60.00,41.1493549,-8.6121477
3861,77457,https://www.airbnb.com/rooms/30198394,$45.00,41.1500162,-8.6139306
3982,79243,https://www.airbnb.com/rooms/30395198,$60.00,41.147238200000004,-8.6065795
3611,74301,https://www.airbnb.com/rooms/30312302,$149.00,41.143267200000004,-8.6122497
4386,84590,https://www.airbnb.com/rooms/30438834,$23.00,41.1582343,-8.591431300000002
4502,86273,https://www.airbnb.com/rooms/30373789,$75.00,41.1407828,-8.6151164
4125,81206,https://www.airbnb.com/rooms/30062011,$100.00,,
4199,82224,https://www.airbnb.com/rooms/30391896,$35.00,41.151943,-8.6083728
4539,86769,https://www.airbnb.com/rooms/30219330,$100.00,41.1443083,-8.614407
4416,84950,https://www.airbnb.com/rooms/29358107,$51.00,41.153360600000006,-8.602901600000001
4388,84596,https://www.airbnb.com/rooms/30400189,$23.00,41.1582599,-8.591432699999999
